cust ID,store_id,receiver_ID_highest,cust_rec_ID,cust name,add1,add2,suburb,state,country,postcode,sub_lat,sub_long,group,rep,store_lat,store_long,total_tw_purchases,total_fy23_sales_out,tw_purchases,fy23_sales
7BGA004,4,7487,7BGA0047487,NUTRIEN AG - KINGAROY (S457),21-29 YOUNGMAN STREET,,KINGAROY,QLD,Australia,4610,-26.5309478,151.8399968,INDEPENDENTS,7GP,-26.54860338,151.828618,268677,167715,6,17
7BIL001,1,7636,7BIL0017636,BILOELA MITRE 10 (310601),34 DAWSON HIGHWAY,,BILOELA,QLD,Australia,4715,-24.3976694,150.5164324,INDEPENDENTS,7GP,-24.40525565,150.5072676,182879,282867,2,10
7BLA010,10,4721,7BLA0104721,BLACKWOODS - TAMWORTH,CNR PLAIN  BELMORE STREETS,,TAMWORTH,NSW,Australia,2340,-31.092748,150.9320334,INDEPENDENTS,7DP,-31.09090318,150.9331082,107475,282619,1,17
7BMS005,5,5631,7BMS0055631,*** DO NOT USE *** BMS TOOWOOMBA,1-3 CARRINGTON ROAD,,TOOWOOMBA,QLD,Australia,4350,-27.5486774,151.9021802,INDEPENDENTS,9DEL,-27.5486774,151.9021802,175491,193735,17,9
7BMS006,6,5632,7BMS0065632,BMS TOOWOOMBA - CARRINGTON,1-3 CARRINGTON ROAD,,TOOWOOMBA,QLD,Australia,4350,-27.5486774,151.9021802,INDEPENDENTS,7TV,-27.5486774,151.9021802,269419,136558,15,15
7BMS007,7,5633,7BMS0075633,BMS TOOWOOMBA - RUTHVEN,246-254 RUTHVEN STREET,,TOOWOOMBA,QLD,Australia,4350,-27.5522421,151.9551704,INDEPENDENTS,7TV,-27.5522421,151.9551704,201543,157033,16,13
7BMS008,8,5634,7BMS0085634,BMS TOOWOOMBA - STENNER,446-456 STENNER STREET,,TOOWOOMBA,QLD,Australia,4350,-27.5918056,151.9351009,INDEPENDENTS,7TV,-27.5918056,151.9351009,150428,151597,2,2
7BOG001,1,7634,7BOG0017634,BOGAN AND SONS (784534),C/- KENNARDS COORPAROO,LEVEL 3/UNIT 10,COORPAROO,QLD,Australia,4151,-27.501,153.062,INDEPENDENTS,7NSA,-27.4922607,153.0526482,160560,180487,5,3
7BOL002,2,7673,7BOL0027673,BOLTS  INDUSTRIAL - TOOWOOMBA,UNIT 2/191 MCDOUGALL STREET,,TOOWOOMBA,QLD,Australia,4350,-27.5598212,151.9506696,INDEPENDENTS,7TV,-27.5598212,151.9506696,265892,188748,10,16
7BOL006,6,7442,7BOL0067442,BOLTS N BITS,UNIT 6 / 4 HENRY STREET,,LOGANHOLME,QLD,Australia,4129,-27.684444,153.189722,INDEPENDENTS,7SP,-27.66638958,153.1858662,283982,163750,11,12
7BOO001,1,7627,7BOO0017627,BOONAH MITRE 10 (874109),4 PARK STREET,,BOONAH,QLD,Australia,4310,-27.9926605,152.6905879,INDEPENDENTS,7NSA,-27.99679594,152.6813298,202286,265067,16,5
7BRI022,22,7509,7BRI0227509,BRISTOL - BUNDABERG [INNCO P/L],32 PRINCESS ST,,BUNDABERG EAST,QLD,Australia,4670,-24.8573165,152.3711844,INDEPENDENTS,7GP,-24.86057033,152.3682542,134382,263225,2,8
7BRI026,26,7583,7BRI0267583,HAYMES - BURLEIGH [COLOUR CORP],3/21 KORTUM DRIVE,,BURLEIGH HEADS,QLD,Australia,4220,-28.104,153.436,INDEPENDENTS,7KC,-28.1000916,153.4417259,117923,280992,9,19
7BRI028,28,7576,7BRI0287576,BRISTOL PAINTS CAPALABA,1/172 -174 REDLAND BAY ROAD,,CAPALABA,QLD,Australia,4157,-27.522994,153.1927,INDEPENDENTS,7NSA,-27.534137,153.2021079,188737,166422,6,16
7BRO001,1,7686,7BRO0017686,BROWNS PLAINS HARDWARE (213700),65 GRAND PLAZA DRIVE,,BROWNS PLAINS,QLD,Australia,4118,-27.6620444,153.0530248,INDEPENDENTS,7NSA,-27.66536091,153.0422528,232740,218494,18,6
7BRO003,3,7066,7BRO0037066,BROOKFIELD PRODUCE  PET PAVILION,612 BROOKFIELD ROAD,,BROOKFIELD,QLD,Australia,4069,-27.4948447,152.9095135,INDEPENDENTS,7TV,-27.49484123,152.9097006,187080,198671,3,9
7BRO007,7,7704,7BRO0077704,BROOKFIELD GARDENS (IGC0470),2371 MOGGILL ROAD,,BROOKFIELD,QLD,Australia,4069,-27.4919,152.8979,INDEPENDENTS,7TV,-27.51960018,152.9220164,215570,201989,17,17
7BUD001,1,7619,7BUD0017619,BUDDS MITRE 10 (231700),81 WOLLUMBIN STREET,,MURWILLUMBAH,NSW,Australia,2484,-28.3322568,153.3827556,INDEPENDENTS,7LR,-28.32735028,153.3963831,196676,100065,7,1
7BYR001,1,7595,7BYR0017595,BYRON BAY MITRE 10 (145007),148 JONSON STREET,,BYRON BAY,NSW,Australia,2481,-28.6473671,153.601977,INDEPENDENTS,9DEL,-28.65065523,153.6128408,262360,287777,15,6
7BYR002,2,7665,7BYR0027665,BYRON BAY BUILDING MATERIALS (MEM461),CNR BAYSHORE  GREVILLEA STREE,,BYRON BAY,NSW,Australia,2481,-28.6473671,153.601977,INDEPENDENTS,7KC,-28.62735312,153.5851284,151120,253237,13,11
7CAP004,4,7549,7CAP0047549,CAPRICORN PLUMBING SUPPLIES,69 OAK STREET,,BARCALDINE,QLD,Australia,4725,-23.5563211,145.293339,INDEPENDENTS,7GP,-23.55287211,145.2902779,270412,104913,19,4
7CAP008,8,5811,7CAP0085811,CAPALABA PRODUCE,3247 OLD CLEVELAND RD,,CHANDLER,QLD,Australia,4155,-27.5181749,153.1841933,INDEPENDENTS,7NSA,-27.51832155,153.1839072,107513,285517,11,11
7CAS001,1,7455,7CAS0017455,PHIL KENNY 08/07/2021,PAYMENT REQUIRED ON RECEIPT OF,,YATALA,QLD,Australia,4207,-27.7511,153.2175,INDEPENDENTS,7DP,-27.7511,153.2175,225215,177261,18,19
7CHI001,1,7706,7CHI0017706,CHILDERS HARDWARE (163048),142 CHURCHILL STREET,,CHILDERS,QLD,Australia,4660,-25.2370037,152.2685271,INDEPENDENTS,7GP,-25.23652934,152.2755637,103642,270200,6,18
7CKP001,1,7572,7CKP0017572,CK PAINTING PTY LTD,DIY INVASION,SHOP 4,STAPYLTON,QLD,Australia,4207,-27.730278,153.244444,INDEPENDENTS,7DP,-27.730278,153.244444,265953,273764,2,7
7CLE001,1,7594,7CLE0017594,CLEVELAND MITRE 10 HARDWARE (152901),25-31 SHORE STREET WEST,,CLEVELAND,QLD,Australia,4163,-27.533333,153.266667,INDEPENDENTS,7NSA,-27.52483781,153.2543695,198150,279387,12,16
7COL001,1,7654,7COL0017654,COLLINS TOOLS AND WELDING SUPPLIES(MEM3275),UNIT 6,LYTTON JUNCTION BUSINESS PARK,MORNINGSIDE,QLD,Australia,4170,-27.462,153.075,INDEPENDENTS,7TV,-27.47282857,153.0785721,134763,185940,4,19
7CON006,6,7427,7CON0067427,CONCRETE WAREHOUSE,UNIT 4/2 ELDERSLIE ROAD,,YATALA,QLD,Australia,4207,-27.7511,153.2175,INDEPENDENTS,7NZ,-27.73767054,153.2269809,256336,141207,7,17
7COO003,3,7647,7COO0037647,COOLUM BEACH MITRE 10  (818003),14 WILLIAM STREET,,COOLUM BEACH,QLD,Australia,4573,-26.5276917,153.0736329,INDEPENDENTS,7GP,-26.5276462,153.0893448,296422,151269,5,3
7COO008,8,7720,7COO0087720,COOCHIN CREEK FRUITGROWERS CO-OP,39 SIMPSON STREET,,BEERWAH,QLD,Australia,4519,-26.8573189,152.955167,INDEPENDENTS,7GP,-26.85617667,152.9579559,112213,288126,8,11
7COO009,9,7530,7COO0097530,COOKS PLUMBING SUPPLIES - SUMNER PARK,41 JIJAWS STREET,,SUMNER,QLD,Australia,4074,-27.566667,152.933333,INDEPENDENTS,7NSA,-27.56289349,152.9401044,250896,120927,10,4
7COR003,3,7524,7COR0037524,CORINDA HARDWARE (MEM4486),589 OXLEY ROAD,,CORINDA,QLD,Australia,4075,-27.5442725,152.9823835,INDEPENDENTS,7NSA,-27.53825702,152.9815753,143535,159431,10,12
7CQF002,2,7645,7CQF0027645,CQ FASTENERS - ROCKHAMPTON,65 MUSGRAVE STREET,BERSERKER,ROCKHAMPTON,QLD,Australia,4700,-23.3790772,150.510016,INDEPENDENTS,7GP,-23.3790772,150.510016,175037,235720,17,6
7CRO005,5,7502,7CRO0057502,CROWIES PAINTS - ROCKHAMPTON,3 / 415 YAAMBA ROAD,,PARK AVENUE,QLD,Australia,4701,-23.3566899,150.5095325,INDEPENDENTS,7GP,-23.34348641,150.5195737,176924,201907,14,16
7DAL001,1,7628,7DAL0017628,DALBY PLUMBING WORKS (176743),19-25 ROCHEDALE STREET,,DALBY,QLD,Australia,4405,-27.1944226,151.2659802,INDEPENDENTS,7TV,-27.17748892,151.2668378,104985,198643,8,15
7DES001,1,7475,7DES0017475,DESCO ENGINEERING SUPPLIES ISG,"U3, 23 PERIVALE ST",,DARRA,QLD,Australia,4076,-27.5706389,152.9529566,INDEPENDENTS,7DP,-27.56152605,152.9463164,197927,282468,4,6
7DUL001,1,7570,7DUL0017570,DULUX BROWNS PLAINS,49 GRAND PLAZA DRIVE,,BROWNS PLAINS,QLD,Australia,4118,-27.6620444,153.0530248,INDEPENDENTS,7NSA,-27.66496769,153.0402186,187209,154907,11,3
7DUL003,3,7166,7DUL0037166,DULUX BUNDAMBA,4A BRISBANE ROAD,,BUNDAMBA,QLD,Australia,4304,-27.609791,152.8069542,INDEPENDENTS,7NSA,-27.60977177,152.8069272,128987,148815,6,19
7DUL004,4,7554,7DUL0047554,DULUX BURANDA,UNIT 2/200 LOGAN ROAD,,DUTTON PARK,QLD,Australia,4102,-27.494167,153.025833,INDEPENDENTS,7NSA,-27.49852185,153.0280671,218367,270190,16,18
7DUL007,7,7447,7DUL0077447,DULUX ARUNDEL,1/328 BRISBANE RD,RD),ARUNDEL,QLD,Australia,4214,-27.9373445,153.3594044,INDEPENDENTS,7KC,-27.93273375,153.3760076,250253,185542,10,19
7DUL009,9,7076,7DUL0097076,DULUX MAROOCHYDORE,CNR AMAROO ST,MAROOCHYDORE RD,MAROOCHYDORE,QLD,Australia,4558,-26.6526112,153.0869772,INDEPENDENTS,7GP,-26.65314752,153.0867046,269368,269546,13,9
7DUL012,12,7457,7DUL0127457,DULUX NEWSTEAD,132 BREAKFAST CREEK,(RECEIVING - 8 EDMUND ST),NEWSTEAD,QLD,Australia,4006,-27.4476365,153.0456652,INDEPENDENTS,7TV,-27.44414026,153.0430405,223281,133762,16,4
7DUL014,14,7075,7DUL0147075,DULUX TOOWOOMBA,181 JAMES STREET,,TOOWOOMBA,QLD,Australia,4350,-27.5685572,151.9536267,INDEPENDENTS,7TV,-27.5685572,151.9536267,121913,244669,17,5
7DUL015,15,7228,7DUL0157228,DULUX TRADE CENTRE - LAWNTON,3/ 774 GYMPIE ROAD,,LAWNTON,QLD,Australia,4501,-27.2836511,152.9827053,INDEPENDENTS,7TV,-27.28357524,152.9827817,237346,221650,2,3
7DUL016,16,5919,7DUL0165919,DULUX TRADE CENTRE - UNDERWOOD (QC66),UNIT 1/74   KINGSTON ROAD,,UNDERWOOD,QLD,Australia,4119,-27.6146954,153.1147528,INDEPENDENTS,7NSA,-27.6148232,153.1154016,163079,166402,16,11
7DUL017,17,7557,7DUL0177557,DULUX TRADE CENTRE - MORAYFIELD (QC16),4/265 MORAYFIELD ROAD,,MORAYFIELD,QLD,Australia,4506,-27.105278,152.9475,INDEPENDENTS,7GP,-27.11163541,152.9518131,271209,231692,9,18
7EAS001,1,7670,7EAS0017670,EASTERN SUBURBS HARDWARE (MEM3272),84 CEMETERY ROAD,,RACEVIEW,QLD,Australia,4305,-27.633333,152.783333,INDEPENDENTS,7NSA,-27.63323828,152.7725553,264958,101364,19,6
7EDE001,1,7657,7EDE0017657,EDEN GARDENS AND GARDEN CENTRE - CARSELDINE,CORNER GYMPIE AND BEAMS ROAD,P7,CARSELDINE,QLD,Australia,4034,-27.349,153.018,INDEPENDENTS,7TV,-27.34731684,153.0225671,121287,243398,4,3
7EME002,2,7643,7EME0027643,EMERALD MITRE 10 (311105),50 ROBERT STREET,,EMERALD,QLD,Australia,4720,-23.527291,148.164573,INDEPENDENTS,7GP,-23.52893189,148.156885,283646,223506,19,1
7EME005,5,7462,7EME0057462,EMERALD INDUSTRIAL SUPPLIES,15 HOSPITAL ROAD,,EMERALD,QLD,Australia,4720,-23.527291,148.164573,INDEPENDENTS,7GP,-23.52230839,148.1573361,281824,139429,2,6
7EMU003,3,7592,7EMU0037592,EMU PARK HARDWARE AND GARDEN,1/24 HILL STREET,,EMU PARK,QLD,Australia,4710,-23.256944,150.826389,INDEPENDENTS,7GP,-23.25788391,150.826119,274557,131498,10,11
7END001,1,7655,7END0017655,ENDEAVOUR INDUSTRIES,400 BILSEN RD,,GEEBUNG,QLD,Australia,4034,-27.371,153.048,INDEPENDENTS,7DP,-27.37165651,153.0559375,243296,165909,4,5
7FER004,4,7515,7FER0047515,FERNLAND AGENCIES,PO BOX 5054,,SUNSHINE COAST MC,QLD,Australia,4560,-26.6577035,153.0677484,INDEPENDENTS,7GP,-26.6577035,153.0677484,258154,294357,16,4
7FIN001,1,7684,7FIN0017684,FINCH'S M10 H&T - 313401,TRADEWARE M10 AC - 1031,113 ELPHINSTONE STREET,ROCKHAMPTON DC,QLD,Australia,4701,-23.3500536,150.5501151,INDEPENDENTS,7GP,-23.3500536,150.5501151,167072,199853,17,15
7FIN003,3,7610,7FIN0037610,FINLAYSON TIMBER AND HARDWARE (248200),135 WELLINGTON RD,,EAST BRISBANE,QLD,Australia,4169,-27.482,153.051,INDEPENDENTS,7TV,-27.48325264,153.0405408,265785,170877,8,4
7FOO001,1,7596,7FOO0017596,FOOT AND BARRETT (203100),ECLIPSE STREET,,SPRINGSURE,QLD,Australia,4722,-24.1146294,148.0873686,INDEPENDENTS,7AM,-24.11358712,148.0894807,229230,256939,3,9
7GAT002,2,7519,7GAT0027519,GATTON MITRE 10 (834713),37 WESTERN DRIVE,,GATTON,QLD,Australia,4343,-27.5635802,152.2799793,INDEPENDENTS,7DP,-27.56994344,152.2661184,140070,150708,2,15
7GET001,1,5967,7GET0015967,*** USE 7GET002 *** GET TOOLS DIRECT,3/ 125 SUGAR ROAD,,MAROOCHYDORE,QLD,Australia,4558,-26.6717673,153.0966354,INDEPENDENTS,9DEL,-26.66295501,153.0914881,191469,216534,14,18
7GET002,2,5968,7GET0025968,GET TOOLS DIRECT - MAROOCHYDORE,3/ 125 SUGAR ROAD,,MAROOCHYDORE,QLD,Australia,4558,-26.6717673,153.0966354,INDEPENDENTS,9DEL,-26.66295501,153.0914881,146387,270248,10,17
7GIL001,1,7497,7GIL0017497,GILKING SCHOOL SUPPLIES - 2670,TRADEWARE M10 CHARGEBACK AC -,2/12 MOSS ST,SLACKS CREEK,QLD,Australia,4127,-27.6421577,153.1266344,INDEPENDENTS,7DP,-27.63645197,153.119149,145016,250370,20,19
7GIN001,1,7625,7GIN0017625,GIN GIN H HARDWARE (MEM841),57 MULGRAVE STREET,,GIN GIN,QLD,Australia,4671,-24.990833,151.95,INDEPENDENTS,7GP,-24.99094816,151.9552162,178826,235717,4,4
7GLA001,1,7688,7GLA0017688,GLASS HOUSE MOUNTAINS MITRE 10 (292000),5 CO-OP LANE,,GLASS HOUSE MOUNTAINS,QLD,Australia,4518,-26.898,152.951,INDEPENDENTS,7GP,-26.89990058,152.9562791,119119,249217,8,4
7GLO001,1,7465,7GLO0017465,SPECFAST - ROCKHAMPTON - MEM4156,213 DENISON STREET,,ROCKHAMPTON,QLD,Australia,4700,-23.3790772,150.510016,INDEPENDENTS,9DEL,-23.3790772,150.510016,109663,171621,14,20
7GRE001,1,7687,7GRE0017687,GREENBANK POOL AND HARDWARE (MEM1100),SHOP 10,1 SHEPPARDS DRIVE,GREENBANK,QLD,Australia,4124,-27.683333,152.983333,INDEPENDENTS,7NSA,-27.7053636,153.0316143,106214,130672,17,11
7GRE003,3,7486,7GRE0037486,GREEN HARVEST ORGANIC GARDENING PTY LTD,9 GUMLAND DRIVE,,WITTA,QLD,Australia,4552,-26.7141423,152.814706,INDEPENDENTS,7GP,-26.7172824,152.8203265,236731,279037,16,15
7HAY001,1,7531,7HAY0017531,HAYMES PAINT SHOP - TWEED HEADS,2 / 8 MACHINERY DRIVE,,TWEED HEADS SOUTH,NSW,Australia,2486,-28.1942932,153.5393031,INDEPENDENTS,7KC,-28.20184358,153.5433388,157292,279208,1,14
7HAY002,2,7555,7HAY0027555,HAYMES PAINT SHOP - BROWNS PLAINS,149 BROWNS PLAINS ROAD,,BROWNS PLAINS,QLD,Australia,4118,-27.6620444,153.0530248,INDEPENDENTS,7NSA,-27.66292006,153.0512143,158260,133093,13,13
7HAY003,3,7648,7HAY0037648,HAYMANS ELECTRICAL - ROCKHAMPTON,CORNER MUSGRAVE &,MILES STREET,ROCKHAMPTON,QLD,Australia,4700,-23.3790772,150.510016,INDEPENDENTS,7GP,-23.3790772,150.510016,109150,166982,14,20
7HAY004,4,7695,7HAY0047695,HAYMES PAINT SHOP - NEWMARKET,22 FINSBURY STREET,,NEWMARKET,QLD,Australia,4051,-27.435,153.009,INDEPENDENTS,7TV,-27.43673183,153.0145531,218707,101367,11,14
7HOW001,1,7484,7HOW0017484,HOWARD TRADE CENTRE - 4847,MILL ROAD,,HOWARD,QLD,Australia,4659,-25.3131373,152.566516,INDEPENDENTS,7DP,-25.30667005,152.5891319,234871,165111,2,4
7INS012,12,6045,7INS0126045,TOTAL BUILDING SOLUTIONS [INSPIRATIONS] (338-338),9 GORE STREET,,MURGON,QLD,Australia,4605,-26.2482373,151.9352643,INDEPENDENTS,7AM,-26.24827255,151.9351395,192473,236234,1,11
7INS014,14,7521,7INS0147521,INSPIRATIONS - BYRON BAY (372-372),6 / 1 BAYSHORE DRIVE,,BYRON BAY,NSW,Australia,2481,-28.6473671,153.601977,INDEPENDENTS,7KC,-28.63637053,153.5826752,101142,246446,12,4
7INS015,15,7622,7INS0157622,INSPIRATIONS - IPSWICH WEST (375-375),1/230 BRISBANE ST,,WEST IPSWICH,QLD,Australia,4305,-27.616667,152.75,INDEPENDENTS,7NSA,-27.61694892,152.750987,293302,178391,13,3
7IPS002,2,7714,7IPS0027714,IPSWICH MITRE 10 (5191),9 TURLEY STREET,,IPSWICH,QLD,Australia,4305,-27.623,152.76,INDEPENDENTS,7NSA,-27.63478743,152.7585502,156463,147023,19,1
7IRO001,1,7700,7IRO0017700,IRONS MITRE 10 (232700),5-15 MCBEAN STREET,,YEPPOON,QLD,Australia,4703,-23.133333,150.733333,INDEPENDENTS,7GP,-23.13943051,150.7375401,182904,212920,10,11
7JAC001,1,7662,7JAC0017662,JACKSONS PARTS AND INDUSTRIAL SUPPLIES (MEM3285),LOT 2 INVERAI RD,,CHINCHILLA,QLD,Australia,4413,-26.7553996,150.6284922,INDEPENDENTS,7DP,-26.74283136,150.6322309,199915,274935,6,5
7JAM001,1,7708,7JAM0017708,JAMES HARDWARE AND ELECTRICAL (783480),95-101 STUART STREET,,MULLUMBIMBY,NSW,Australia,2482,-28.5469354,153.4969812,INDEPENDENTS,7KC,-28.55381084,153.5003711,162120,199021,10,20
7JAM003,3,7459,7JAM0037459,JAMES STREET TOOLS  MACHINERY,2 PRESCOTT STREET,,TOOWOOMBA,QLD,Australia,4350,-27.5598212,151.9506696,INDEPENDENTS,7TV,-27.5598212,151.9506696,130264,147451,19,18
7JEF001,1,7669,7JEF0017669,JEFFCO JOINERY AND HARDWARE (MEM798),HBT - QLD798,15 KYLE STREET,EMERALD,QLD,Australia,4720,-23.527291,148.164573,INDEPENDENTS,7GP,-23.527291,148.164573,297201,276894,12,1
7JHW002,2,7663,7JHW0027663,JH WILLIAMS - BALLINA,2 CLARK STREET (IND ESTATE),,BALLINA,NSW,Australia,2478,-28.8379654,153.5629067,INDEPENDENTS,7KC,-28.85630537,153.5626291,234302,233347,2,7
7JHW003,3,7697,7JHW0037697,JH WILLIAMS - BYRON,10 GREVILLEA STREET,,BYRON BAY,NSW,Australia,2481,-28.6473671,153.601977,INDEPENDENTS,7KC,-28.63719988,153.5849453,219243,116582,14,14
7KAL001,1,7598,7KAL0017598,KALBAR MITRE 10 (885800),30 PURDON STREET,,KALBAR,QLD,Australia,4309,-27.933333,152.616667,INDEPENDENTS,7NSA,-27.9386626,152.622581,200094,243569,2,16
7KEA001,1,7617,7KEA0017617,KEATING BROS HOME BUILDING SUPPLIES - HEENEY (2596,77 HEENEY STREET,,CHINCHILLA,QLD,Australia,4413,-26.7553996,150.6284922,INDEPENDENTS,7DP,-26.74069196,150.6237447,116559,216037,16,9
7KEN001,1,7614,7KEN0017614,KENMORE MITRE 10 (242001),SHOP 15/9 BROOKFIELD ROAD,,KENMORE,QLD,Australia,4069,-27.519,152.9375,INDEPENDENTS,7TV,-27.50595897,152.9390781,117594,114248,13,18
7KEN006,6,7492,7KEN0067492,KENS PLUMBING PLUS - ROCKHAMPTON,227 CARLTON STREET,,ROCKHAMPTON,QLD,Australia,4700,-23.3790772,150.510016,INDEPENDENTS,7GP,-23.3790772,150.510016,249162,178935,18,15
7KEN007,7,7472,7KEN0077472,KENS PLUMBING PLUS - ROCKHAMPTON SOUTH,CNR GLADSTONE  MURRAY STREET,,ROCKHAMPTON,QLD,Australia,4700,-23.3790772,150.510016,INDEPENDENTS,7GP,-23.3790772,150.510016,135190,133491,17,8
7KIN002,2,7702,7KIN0027702,KINGAROY PLUMBING WORKS,121 YOUNGMAN STREET,,KINGAROY,QLD,Australia,4610,-26.5309478,151.8399968,INDEPENDENTS,7GP,-26.53711742,151.8364669,215162,134293,20,8
7KIN003,3,7563,7KIN0037563,KINGAROY GARDEN CENTRE,98 KINGAROY ST,,KINGAROY,QLD,Australia,4610,-26.5309478,151.8399968,INDEPENDENTS,9DEL,-26.54401159,151.8394354,280258,267160,11,7
7KRP001,1,7430,7KRP0017430,K  R PLUMBING SUPPLIES - BOWEN HILLS,12 BIMBIL STREET,,ALBION,QLD,Australia,4010,-27.431944,153.046111,INDEPENDENTS,7TV,-27.43321834,153.0416198,253941,126670,16,7
7LAN003,3,7474,7LAN0037474,NUTRIEN AG - BALLANDEAN (S401),28248 NEW ENGLAND HIGHWAY,,BALLANDEAN,QLD,Australia,4382,-28.801,151.843,INDEPENDENTS,7DP,-28.80450445,151.8429218,165797,115909,18,17
7LOI001,1,7672,7LOI0017672,LOIDAS GARDEN CENTRE (IGC0720),3A LISMORE ROAD,,ALSTONVILLE,NSW,Australia,2477,-28.8408655,153.4495841,INDEPENDENTS,7KC,-28.83636833,153.4360604,151452,168462,11,13
7MAI002,2,7591,7MAI0027591,DANKS WAREHOUSE - ACACIA RIDGE (BRIDB),238-260 GILMORE ROAD,,BERRINBA,QLD,Australia,4117,-27.656122,153.0765771,INDEPENDENTS,7DP,-27.65571067,153.0821112,111051,132933,9,3
7MAI003,3,6155,7MAI0036155,DANKS WAREHOUSE - ACACIA RIDGE [DGL] (BRIDD),SHED 15,243 BRADMAN STREET,ACACIA RIDGE,QLD,Australia,4110,-27.5851388,153.0355761,INDEPENDENTS,9DEL,-27.58258748,153.0101952,172333,252815,18,10
7MET107,107,7680,7MET1077680,INFRABUILD STEEL CENTRE - GOLD COAST,2 DISTRIBUTION AVENUE,,MOLENDINAR,QLD,Australia,4214,-27.9736,153.3614,INDEPENDENTS,7KC,-27.97672999,153.3597552,123198,259509,16,12
7MIL002,2,7641,7MIL0027641,MILLERS MITRE 10 (807905),CNR OLD GYMPIE  MACKIE ROADS,CRN MARTENS STREET,NARANGBA,QLD,Australia,4504,-27.2015,152.9655,INDEPENDENTS,7AM,-27.19166715,152.9836881,291955,104222,15,3
7MIT003,3,7623,7MIT0037623,MITRE 10 MEGA - BEENLEIGH (116000),204 MAIN STREET,CRN MARTENS STREET,BEENLEIGH,QLD,Australia,4207,-27.716111,153.201944,INDEPENDENTS,7NSA,-27.7240641,153.2148343,190616,179615,19,5
7MOO003,3,7562,7MOO0037562,MOOEYS HARDWARE PET AND LANDSCAPING,12 MT GLORIOUS RD,,SAMFORD,QLD,Australia,4520,-27.369522,152.852799,INDEPENDENTS,7TV,-27.369522,152.852799,233210,291448,15,17
7MOS001,1,7566,7MOS0017566,MOSAIC TILES AUSTRALIA,2/29 LORRAINE AVE,,MARCOOLA,QLD,Australia,4564,-26.6028757,153.0660447,INDEPENDENTS,7GP,-26.58460221,153.0934143,299356,272908,10,14
7NAM004,4,7650,7NAM0047650,PAINTRIGHT NAMBOUR,117 HOWARD STREET,,NAMBOUR,QLD,Australia,4560,-26.6236983,152.9587706,INDEPENDENTS,7GP,-26.62616517,152.9644895,181672,212127,15,2
7NER002,2,6262,7NER0026262,NERANG PAINT CENTRE **use 7NER001**,1-88 SPENCER ROAD,,NERANG,QLD,Australia,4211,-28.0059522,153.3433324,INDEPENDENTS,9DEL,-28.00571837,153.3434051,281009,127847,5,6
7NIE001,1,7602,7NIE0017602,NIELSENS NATIVE NURSERY,49-51 BEENLEIGH-REDLAND BAY RO,,LOGANHOLME,QLD,Australia,4129,-27.684444,153.189722,INDEPENDENTS,7NSA,-27.67235829,153.1893247,150614,284966,12,17
7NOO001,1,7498,7NOO0017498,INSPIRATIONS - NOOSA (315-315),1/8 VENTURE DRIVE,,NOOSAVILLE,QLD,Australia,4566,-26.415,153.054,INDEPENDENTS,7GP,-26.40804972,153.0462159,252849,257426,8,19
7NOR004,4,7560,7NOR0047560,NORMIST T/AS WARWICK INDUSTRIAL SUPPLIES,1 PROJECT STREET,,WARWICK,QLD,Australia,4370,-28.2157285,152.0281701,INDEPENDENTS,7TV,-28.2337077,152.0412076,275184,234624,10,2
7NUT002,2,7661,7NUT0027661,NUTS BOLTS FASTENERS  INDUSTRIAL,7 LOUDOUN RD,,DALBY,QLD,Australia,4405,-27.1944226,151.2659802,INDEPENDENTS,7TV,-27.18634106,151.2465988,152561,242015,16,17
7NUT004,4,7659,7NUT0047659,NUTRIEN AG - MUNDUBBERA (S428),LOT 2 KILALA DRIVE,,MUNDUBBERA,QLD,Australia,4626,-25.5875194,151.3071601,INDEPENDENTS,7DP,-25.58110248,151.300787,271211,281792,18,20
7OLS001,1,7607,7OLS0017607,OLSENS HARDWARE (322107),48 FITZROY STREET,,WARWICK,QLD,Australia,4370,-28.2157285,152.0281701,INDEPENDENTS,7NSA,-28.21556959,152.03881,204801,159522,1,1
7OZM001,1,7500,7OZM0017500,**PIA** OZ MOSAICS,492 CAVENDISH ROAD,,COORPAROO,QLD,Australia,4151,-27.501,153.062,INDEPENDENTS,7TV,-27.51152238,153.0664268,261148,176867,5,19
7PAD001,1,7593,7PAD0017593,PADDINGTON HARDWARE (MEM654),272 GIVEN TERRACE,,PADDINGTON,QLD,Australia,4064,-27.461667,153.0025,INDEPENDENTS,7TV,-27.46074622,153.0030323,150993,256592,9,6
7PAI004,4,7522,7PAI0047522,HAYMES PAINT SHOP - COOLUM,12/2 LOMANDRA PLACE,,COOLUM BEACH,QLD,Australia,4573,-26.5276917,153.0736329,INDEPENDENTS,7AM,-26.52497078,153.0652168,170968,272275,6,19
7PAI012,12,7675,7PAI0127675,INSPIRATIONS  - MILTON (357-357),111 CASTLEMAINE ST,,MILTON,QLD,Australia,4064,-27.46778,153.00667,INDEPENDENTS,7TV,-27.46706338,153.0084291,184473,287812,4,5
7PAI015,15,7676,7PAI0157676,PAINT RIGHT MAROOCHYDORE,21 TRINDER AVENUE,,MAROOCHYDORE,QLD,Australia,4558,-26.65,153.1,INDEPENDENTS,7GP,-26.66429834,153.0935298,109556,256899,16,14
